Income,Recency,NumWebVisitsMonth,Complain,Response,AcceptedAnyCmp,HasChildren,Age,ClientDays,AmountSpend,NumPurchases,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Generation_BabyBoomer,Generation_Millennials,Generation_Postguerra,Generation_X,Generation_Z,NewMaritalStatus_Couple,NewMaritalStatus_Divorced,NewMaritalStatus_Other,NewMaritalStatus_Single,NewMaritalStatus_Widow
46086.0,34,4,0,0,0,1,67,3460,343,16,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
78028.0,38,7,0,1,1,1,67,3879,528,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
95169.0,1,1,0,1,1,0,36,3485,1901,12,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
56337.0,25,8,0,1,1,1,42,3681,724,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
22434.0,25,8,0,0,0,1,36,3723,58,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
36930.0,50,8,0,0,0,1,69,3630,297,16,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
36130.0,46,4,0,1,1,1,69,3734,488,21,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
65569.0,96,3,0,0,0,1,70,3823,859,23,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
83844.0,57,1,0,0,1,0,71,3635,1574,20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
19514.0,47,8,0,0,1,1,55,3376,69,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
36736.0,52,6,0,0,0,1,60,3637,17,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
77568.0,30,5,0,0,1,1,44,3895,2194,21,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
49187.0,63,2,0,0,0,1,47,3391,116,8,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
30168.0,51,9,0,0,0,1,45,3701,279,18,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
34053.0,14,8,0,0,0,1,55,3879,103,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
38196.0,20,5,0,0,0,1,52,3294,44,9,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
59412.0,56,3,0,0,0,0,72,3293,406,15,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
70924.0,41,3,0,0,1,0,58,3305,1363,20,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
54165.0,72,2,0,0,0,0,54,3619,236,11,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32300.0,1,8,0,0,0,1,50,3764,39,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
20180.0,27,7,0,0,0,0,47,3716,137,8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
34961.0,77,7,0,0,0,1,50,3232,79,10,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
28440.0,87,8,0,0,0,1,49,3579,63,6,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
64504.0,81,7,0,1,0,1,70,3704,1314,25,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
33564.0,51,5,0,0,0,1,57,3227,71,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
17345.0,79,8,0,0,0,1,45,3825,58,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
56320.0,11,4,0,0,0,1,56,3669,702,21,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
28647.0,54,7,0,1,1,1,45,3534,94,7,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
15038.0,93,9,0,0,0,1,36,3738,80,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
32173.0,0,4,0,0,0,1,65,3554,22,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
68316.0,54,6,0,0,0,1,59,3824,1211,32,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
74538.0,21,3,0,1,1,0,52,3587,1461,22,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
91700.0,58,3,0,1,0,0,52,3750,1968,20,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
68695.0,3,2,0,0,0,0,54,3226,1091,16,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
31056.0,99,8,0,0,0,1,46,3745,55,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
79593.0,70,2,0,0,1,0,50,3270,1366,19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
28071.0,65,8,0,0,0,0,43,3891,313,13,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
37334.0,44,4,0,0,0,1,65,3345,62,11,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
46423.0,6,7,0,0,0,1,51,3506,92,9,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
37126.0,9,6,0,1,1,1,52,3313,72,6,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
47703.0,95,5,0,0,0,1,70,3618,655,21,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
61180.0,70,3,0,0,1,1,64,3289,704,18,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
38998.0,92,8,1,0,0,1,69,3825,54,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
8028.0,62,19,0,0,0,0,32,3871,178,16,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
76081.0,85,2,0,0,1,0,61,3259,1033,14,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
34728.0,2,6,0,1,0,1,37,3556,36,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
33168.0,0,7,0,0,0,1,58,3846,122,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
33585.0,91,4,0,0,0,1,57,3499,122,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
77037.0,3,3,0,0,0,1,63,3481,1123,27,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
35196.0,68,8,0,1,0,1,39,3815,497,18,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
44529.0,98,5,0,0,1,1,57,3581,691,25,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
70924.0,41,3,0,0,1,0,58,3305,1363,20,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
28764.0,16,8,0,0,1,1,57,3246,12,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
69098.0,82,5,0,0,0,0,74,3720,2440,25,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
25959.0,1,6,0,1,0,1,53,3722,56,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27100.0,64,7,0,0,0,1,40,3672,37,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
70596.0,68,2,0,0,0,0,38,3854,968,21,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
42557.0,98,8,0,0,0,1,49,3891,270,15,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
53312.0,32,7,0,0,0,0,72,3546,278,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
72228.0,87,3,0,0,0,0,71,3801,1250,22,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
67605.0,84,1,0,0,0,0,36,3677,938,17,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
62845.0,3,8,0,0,1,1,74,3858,1178,28,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
65196.0,34,5,0,0,1,1,65,3561,1155,26,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
42000.0,23,5,0,1,0,0,36,3757,653,20,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
35860.0,37,5,0,0,1,1,50,3263,49,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
65526.0,22,2,0,0,0,1,59,3301,506,17,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
16860.0,19,7,0,0,0,1,62,3877,38,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
83528.0,7,1,0,1,1,0,31,3281,1650,23,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
64176.0,52,6,0,0,0,1,58,3917,1826,33,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
22304.0,91,8,0,0,0,0,67,3916,18,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
67023.0,93,2,1,0,0,0,45,3339,906,24,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32892.0,78,8,0,0,0,1,52,3257,46,8,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
70713.0,23,3,0,0,0,1,57,3795,1477,25,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
59925.0,83,6,0,0,0,1,68,3798,766,23,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
39722.0,92,5,0,0,0,1,70,3347,47,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
46610.0,4,6,0,0,0,0,65,3568,467,14,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
88347.0,32,1,0,0,1,0,62,3583,2116,21,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
87171.0,27,2,0,0,1,0,42,3646,1298,25,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
26907.0,10,7,0,0,0,1,47,3535,22,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
50014.0,9,5,0,0,0,1,55,3380,396,15,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
41014.0,65,7,0,0,0,1,45,3655,20,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
66294.0,68,2,0,0,0,0,58,3326,967,13,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
36715.0,16,9,0,1,0,1,52,3811,357,19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
79456.0,12,3,0,1,0,0,67,3898,1401,16,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
40479.0,95,4,0,0,0,1,41,3538,15,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
75345.0,16,3,0,1,1,0,53,3734,2087,20,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
54233.0,46,8,0,0,0,1,46,3732,981,26,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
24163.0,3,4,0,0,0,1,53,3482,17,6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
84460.0,80,5,0,1,1,0,65,3763,523,22,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
43776.0,77,6,0,0,0,1,40,3279,23,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
71691.0,0,2,0,1,0,0,65,3326,1192,17,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
85844.0,62,2,0,0,1,0,50,3253,1958,20,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
39190.0,91,5,0,0,0,1,49,3286,133,9,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
71367.0,24,2,0,0,0,0,64,3532,777,17,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
38578.0,2,8,0,0,0,1,51,3594,73,9,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
57236.0,22,3,0,0,0,1,58,3331,121,10,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
61825.0,56,4,0,0,0,1,44,3548,424,15,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
79803.0,54,1,0,0,0,1,65,3249,868,13,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
80910.0,71,1,0,0,0,0,37,3828,756,15,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27590.0,38,7,0,0,0,1,41,3654,12,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
56775.0,62,5,0,0,0,1,44,3765,937,25,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
83829.0,78,1,0,1,1,0,48,3486,1862,17,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
54210.0,18,5,0,0,0,1,44,3627,367,14,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
38508.0,95,8,0,0,0,1,37,3553,443,20,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
53187.0,66,5,0,0,0,1,53,3468,267,13,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
30023.0,28,8,0,0,0,1,51,3319,61,6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
76045.0,78,2,0,0,1,0,63,3448,1323,21,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
50870.0,13,5,0,0,0,1,71,3232,63,6,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
15315.0,27,5,0,0,0,0,53,3552,64,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
65463.0,17,5,0,0,1,1,49,3372,562,19,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
66480.0,71,4,0,0,0,1,58,3251,312,19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
76773.0,79,1,0,0,0,0,69,3711,1156,16,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
81698.0,1,5,0,1,1,0,40,3707,1104,16,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
54466.0,78,5,0,0,0,1,50,3362,16,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
98777.0,23,1,0,0,1,0,63,3354,2008,19,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
16269.0,75,8,0,0,0,1,39,3525,44,9,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
71819.0,70,6,0,0,1,1,52,3527,1574,14,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
33569.0,10,8,0,1,1,1,40,3478,63,5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
36262.0,24,6,0,1,1,0,40,3504,426,12,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
22634.0,47,8,0,0,0,0,57,3751,96,6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
47025.0,98,9,0,0,0,1,45,3512,635,23,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70566.0,4,3,0,0,0,1,55,3488,757,22,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
31605.0,15,7,0,0,0,1,44,3806,125,9,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
52034.0,67,7,0,0,0,1,50,3630,332,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
48526.0,32,3,0,0,0,1,44,3409,135,8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
46734.0,40,7,0,0,0,1,69,3810,330,14,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
39552.0,54,8,0,1,0,1,61,3780,384,20,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
86358.0,78,8,0,0,0,1,57,3912,1722,18,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
46931.0,94,3,0,0,0,1,46,3288,78,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
16581.0,51,4,0,0,0,0,38,3755,24,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
63998.0,42,4,0,1,0,0,71,3413,1168,25,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
67381.0,67,7,0,0,1,1,72,3752,957,17,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
25930.0,87,7,0,0,0,1,56,3484,15,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
42693.0,29,5,0,0,0,1,45,3244,57,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
85606.0,89,3,0,0,1,1,47,3816,1956,24,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
72903.0,74,4,0,1,1,0,38,3465,2013,21,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
49669.0,97,6,0,0,0,1,49,3258,326,14,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
36778.0,63,9,0,0,0,1,55,3915,77,9,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
85696.0,88,1,0,1,0,0,61,3644,1313,20,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
10979.0,34,5,0,0,0,0,34,3260,30,8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
49678.0,81,7,0,0,0,1,62,3734,315,14,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
56129.0,65,4,0,0,0,1,70,3596,660,22,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
37155.0,51,5,0,0,0,1,34,3736,74,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
21282.0,76,6,0,0,0,1,45,3271,46,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33419.0,76,7,0,0,0,1,61,3538,86,8,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
63285.0,84,3,0,0,0,0,78,3458,1103,25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
21255.0,56,4,0,0,0,1,49,3381,61,11,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
42162.0,31,6,0,1,1,1,42,3444,145,9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
54450.0,0,8,0,0,0,1,67,3875,684,31,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
57744.0,91,8,0,0,0,1,69,3451,411,16,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
26576.0,40,9,0,1,1,1,37,3846,27,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
68142.0,96,6,0,0,0,1,59,3891,1459,24,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
7500.0,61,8,0,0,0,1,44,3891,18,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
83145.0,14,2,0,1,1,0,49,3867,1833,26,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
54197.0,16,1,0,0,0,1,63,3309,237,12,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23091.0,98,7,0,0,0,1,60,3254,48,10,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
46049.0,11,7,0,1,0,1,47,3565,515,26,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
56715.0,52,4,0,0,0,0,49,3793,1020,15,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
79410.0,19,1,0,0,0,0,62,3253,1370,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
57304.0,61,5,0,0,0,1,72,3697,1026,25,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
44375.0,73,5,0,0,0,1,58,3320,301,12,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
54450.0,0,8,0,0,0,1,67,3875,684,31,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
59594.0,74,7,0,0,1,1,58,3839,499,17,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
80685.0,55,2,0,0,0,0,29,3898,1004,21,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
40344.0,48,7,0,0,0,1,49,3481,218,12,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
62710.0,53,4,0,0,0,1,51,3624,606,22,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
48985.0,13,3,0,0,0,1,55,3581,75,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
35322.0,34,8,0,0,0,1,55,3898,106,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
77142.0,54,2,0,0,0,0,75,3618,990,17,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
81657.0,69,1,0,0,0,0,54,3380,1097,16,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
14421.0,81,5,0,0,1,0,27,3354,16,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
20130.0,99,8,0,0,0,0,49,3326,34,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
74214.0,3,5,0,0,0,0,33,3894,1711,16,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
66726.0,61,7,0,0,1,1,66,3390,438,17,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23724.0,65,8,0,0,0,1,44,3759,75,7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
47353.0,93,5,0,0,0,1,63,3450,225,13,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
33444.0,24,8,0,0,0,1,71,3825,18,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
54386.0,8,3,0,0,0,1,42,3630,470,17,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
28510.0,72,5,0,0,0,1,42,3664,91,9,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
90638.0,29,1,0,0,1,0,32,3358,2525,18,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
48070.0,33,7,1,0,0,1,73,3754,504,19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
43140.0,68,6,0,0,0,1,66,3762,235,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
54959.0,55,7,0,1,1,1,62,3748,1232,21,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
15056.0,76,5,0,0,0,1,65,3644,88,12,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
26954.0,17,7,0,0,0,1,52,3274,17,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
22327.0,94,5,0,0,0,1,38,3553,24,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
44393.0,86,4,0,0,0,1,58,3533,60,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
62000.0,25,4,0,0,1,1,71,3530,1020,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
31497.0,22,8,0,0,0,1,61,3792,155,10,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
45894.0,15,5,0,0,0,1,49,3344,51,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
78579.0,35,3,0,1,0,0,53,3776,1812,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
67369.0,81,4,0,1,1,1,54,3811,1461,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
58401.0,55,4,0,0,0,1,63,3292,96,6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
62307.0,94,5,0,0,0,1,71,3354,160,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
43641.0,50,6,0,0,0,1,54,3655,139,10,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
63841.0,64,6,0,0,0,1,55,3656,908,22,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
46891.0,91,4,0,0,0,1,58,3523,183,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
70091.0,11,8,0,0,1,1,54,3677,1161,19,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
78075.0,72,1,0,0,0,0,51,3307,988,14,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
59184.0,6,5,0,0,0,1,62,3880,1072,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
54809.0,0,4,0,0,0,1,46,3513,174,12,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
58113.0,66,7,1,0,0,1,64,3742,758,22,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
51412.0,42,4,0,0,0,1,65,3402,195,11,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
15287.0,60,7,0,1,1,1,44,3849,31,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
66636.0,64,1,0,0,0,0,66,3538,1084,17,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
50965.0,87,8,0,0,1,1,67,3716,685,22,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
84618.0,96,2,0,0,1,0,58,3441,1672,26,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
18351.0,1,7,0,0,0,0,33,3465,43,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
40451.0,54,5,0,0,1,1,66,3355,49,5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
36317.0,53,7,0,0,0,1,58,3625,133,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
42213.0,96,7,0,0,1,1,66,3482,363,15,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
65748.0,58,1,1,0,0,1,68,3662,545,18,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
77044.0,12,4,0,0,1,1,51,3467,1065,31,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
74918.0,78,3,0,0,1,0,54,3696,2047,21,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
56721.0,64,6,0,0,0,1,51,3828,296,15,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
42160.0,26,6,0,1,0,1,48,3588,140,11,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
61559.0,8,3,0,0,0,1,58,3569,530,17,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
33629.0,49,9,0,0,0,1,60,3912,152,13,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
68682.0,56,2,0,0,0,0,32,3488,1598,24,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
34377.0,55,7,0,0,0,1,60,3748,114,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
8940.0,25,8,0,0,0,1,37,3898,101,10,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
26228.0,50,8,0,0,0,1,50,3502,25,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
77297.0,84,4,0,0,1,0,66,3741,789,22,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
40211.0,30,8,0,0,1,1,42,3556,87,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
33438.0,81,5,0,0,0,1,65,3502,90,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
75032.0,74,3,0,0,0,1,64,3649,1215,20,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
61284.0,76,6,0,0,1,0,68,3482,811,22,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
22518.0,36,5,0,1,1,1,37,3837,61,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
54730.0,64,4,0,0,0,1,48,3540,405,18,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
38452.0,62,7,0,0,0,1,68,3313,72,9,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
44421.0,53,8,0,0,0,1,52,3721,189,14,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
38197.0,86,5,0,0,0,1,37,3587,40,5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
41986.0,15,4,0,0,0,1,45,3362,63,10,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
28427.0,67,8,0,0,0,1,40,3687,52,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
37395.0,47,6,0,0,0,1,47,3280,39,5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
64722.0,47,6,0,0,0,1,52,3256,805,25,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
55249.0,81,3,0,0,0,1,67,3295,130,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
84906.0,98,2,0,0,1,0,51,3490,1631,24,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
28691.0,56,8,0,0,0,1,34,3582,34,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
44213.0,48,6,0,0,0,1,71,3434,152,12,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
25707.0,18,7,0,0,0,1,39,3384,21,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
59062.0,74,4,0,0,0,1,56,3491,71,7,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
76624.0,68,1,0,0,1,1,61,3258,899,23,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
66000.0,36,1,0,0,0,0,76,3292,711,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
27683.0,90,8,0,0,0,1,45,3916,351,16,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
